personality_type,social_energy,alone_time_preference,talkativeness,deep_reflection,group_comfort,party_liking,listening_skill,empathy,creativity,organization,leadership,risk_taking,public_speaking_comfort,curiosity,routine_preference,excitement_seeking,friendliness,emotional_stability,planning,spontaneity,adventurousness,reading_habit,sports_interest,online_social_usage,travel_desire,gadget_usage,work_style_collaborative,decision_speed,stress_handling
Ambivert,6.350179585882307,6.64990309476021,5.855255853529679,4.842457207473931,6.839482273342913,4.834782658018973,6.432459699642374,7.797021295273134,6.7311982810337865,6.352247902319464,4.265248166566023,3.5154638542582997,3.4437437739855046,7.265987771334435,9.505757950544162,3.1509740421715415,7.304586336004697,7.481913391195945,6.311759637595476,3.7086968717811786,5.411157907416473,5.617196130137156,7.595244398021096,7.217694743170775,7.528819405966259,5.050989208948926,6.061840339579112,5.077764442958759,2.9878467347845183
Introvert,5.004891113316749,9.052263160535277,4.4848324035969345,9.427766494524047,5.0366426936793545,3.9142653953197297,7.087052430877006,4.903584367267489,3.8388717812118585,6.6444309223219,3.049639238307088,2.58535184542697,0.5051193264501523,5.55218277827408,5.96692501889831,2.2996008579951486,5.990591676765299,7.9643269612986725,8.136347841627686,2.6002829523445303,3.7003278759894127,7.055710901668024,4.320782062467236,6.198133293084876,3.2608621812371297,6.046209229803491,7.073222242256468,2.6425076966325047,6.850279316932761
Introvert,1.2808980868375075,5.197495723903144,4.355064676106695,7.4089794343768975,3.9604564617718565,1.1635768965052866,8.992459099445647,4.051595642890289,4.201268883629997,5.750273259072614,1.881074469339771,3.790370952613169,3.913073603377831,2.5295055632564827,6.4967925443482955,5.479690858514708,5.711952732090276,3.9771548372683494,5.9303192941347245,3.702294692923329,0.8376442546749288,6.95368079917798,6.647263270808574,6.963995243328098,4.480276527077693,4.945409126111907,5.332026155913815,3.7452198302117923,10.0
Introvert,2.2346253154072047,9.683966593103289,5.008061137723946,4.633174851638172,3.702702668957124,1.7880102127705553,8.919418789803203,6.3547540030099885,5.143427638873083,8.828150919102468,4.125971107147443,1.412113679912391,1.0493755637409867,4.83795714251888,8.83598159792556,2.1273471016364436,5.221266200637623,2.3387415187049987,6.719415242186032,0.0382541941392498,2.5568225959536157,8.682413414761603,1.095909347803417,7.9015348414713,2.6507875399613114,6.0187840479303905,4.718442477889771,3.776540344044055,8.50290248125253
Ambivert,6.770304602026378,6.130507549077208,7.3994785833757115,4.247988472496431,7.270198290547119,3.5554826991669746,9.715122884435342,6.547612827669688,5.146233758982987,6.924755572109655,6.681470754803203,5.575242869132768,6.168694776711305,7.010929704012312,5.027772568634383,6.006527981231189,8.398922349854837,7.3034390879273845,5.317598063142963,5.596337208633758,3.787596732362959,4.669131654933386,6.60209596998521,8.415646555037883,6.893132544969134,5.953723587384301,5.060155685445193,8.296783483618576,7.430035730688715
Ambivert,5.9319914686405,6.706398611803651,3.754022230051257,4.608164141010347,6.893356465642728,4.070387010373289,5.986353156111759,5.311376914881585,6.14843235298152,6.802180935875254,6.2980652588388,5.979830739112369,7.050766731274571,6.522671765233338,3.6243033416233787,5.68917382935457,8.514121594867664,6.828438988416471,5.820388462342228,4.120847591435617,3.138011939180191,5.283974938484964,4.183322065269028,5.528496355342098,6.9719574215581375,5.875797666141269,2.5552336066334522,5.826955112656155,5.884219472523375
Ambivert,7.1528767459620735,8.244814403805528,5.917351923995144,8.010704960750067,4.393310033987673,4.326854692509307,7.5029544971055175,9.14202793614487,7.336490633584866,5.095748103632022,5.374226304701289,6.219613457252616,5.3576522663083175,5.366083827503484,4.197518919599629,4.242179460327945,7.588361986456198,8.400831149993198,4.652000009425529,5.787739781426641,8.174792292496452,5.585167651573936,4.521783686572558,6.110740664964179,6.345861938654998,6.168050946954241,4.7167115114174845,3.803055023506282,1.2970016371387239
Extrovert,8.77266793164767,4.1914982056601,5.917502689868188,3.812310817554227,9.833242890853091,7.734511999381738,6.967451857585572,6.118674695508906,4.729747933900899,4.362869937743796,8.196582530951467,7.664635150623065,7.692185489912218,3.245612669773315,4.279316086503775,10.0,8.862781776311655,5.977377810430295,5.318857875440569,6.035367094871238,4.862076559580233,4.718655863327907,5.067588258878905,7.163179430416111,6.153638273881054,7.453634284543392,8.230004146254617,6.963208479763335,7.204486975069027
Extrovert,10.0,1.2260210535758298,7.217137259679736,3.5437323145948953,9.156447838413113,7.777663473403458,5.043551894544205,6.275368475665818,6.293162605805375,6.819933444197491,6.546750829483156,9.107646604222374,9.39785375125717,5.024506362492137,1.9116446492596193,7.690749427528595,9.530218393904898,5.365460563091159,6.786577002416571,8.59261887592026,8.910110824721826,5.725365682860895,8.68328880724072,7.026676774852393,5.680342002341222,5.503202509851479,5.499541337986114,7.191852408198541,5.490809892215072
Introvert,3.2678828982504755,8.979925161273233,2.277993760240488,10.0,3.1944886225241818,2.149297434501417,8.44906805175748,6.764167565573036,6.090903099730481,5.522658189590799,3.502575072550633,1.990196137163011,1.5998025283640347,9.03574708777381,5.49727486454736,3.351173264052592,5.052993020850682,7.306946583191872,8.297893266029277,1.6144254077034432,1.3576288594009234,8.269729910743408,4.572573306880241,1.4600934965738919,3.5414878329731643,5.055033471256374,1.6570335688878757,2.7624236548384915,7.554684786081194
Extrovert,8.332716722496443,0.7445746593315472,8.877655561486758,2.8327261050357695,5.536645964779629,8.438254168202652,5.027962807599692,6.590588078102407,7.1717060561444335,4.196213994267194,7.819060203103017,5.7601072992495,6.163414218358787,5.589249201485172,2.7034940883681786,4.6546038681424875,7.648546595921443,5.912698584004904,6.050384891220537,6.69566015356375,4.8760688598196875,5.123118101708288,4.403878155775513,8.891038101680456,7.699207433567219,3.655961815926933,7.313942687576405,9.483446938464555,6.666167318051033
Extrovert,8.482582058023699,2.905551571743447,7.654757005474531,3.4076578905733967,8.434578921278897,8.219461465735618,7.750291283904808,8.075228337052959,7.965393542033191,5.587450588096839,8.029356073805813,7.672114733115027,10.0,7.95752790472349,2.2058275916166883,9.165057320603536,9.62179067041968,5.624051879220554,4.694741148460294,5.2574847407243,7.278559584634708,2.115177159533659,8.73173788760009,6.654449215617566,6.3500100244695465,5.7012618122449705,7.969650827341575,5.292453364679208,6.510554099938883
Extrovert,7.786266722410163,2.2451568003297564,7.760556019199201,4.0452081175762995,8.34190269227331,10.0,5.725694047561715,3.595818025043727,6.192239556451201,5.873219329022945,4.793859105329503,6.297230079083058,7.059483794681756,7.301448477722903,2.7955401512854863,6.105224174107704,8.934770888313025,6.299425123979109,4.983336572965689,3.5028146097802657,7.500708988496815,3.007821248762019,5.992291682765711,6.631563463935587,5.18806642018156,7.439840598666889,10.0,6.492611689838976,6.953024155968154
Introvert,4.272130738201387,8.015225810542278,4.49872580584956,7.9212274702151335,4.396517924708187,1.9224043741118344,9.347984958987986,8.718290320604861,3.70306959184057,6.703387284553183,3.6138864984254937,2.0109648853319833,4.4259747887683565,5.70676793277795,5.261545420935683,2.266366009573591,5.774518718255736,7.9871166106369325,7.756051335213956,5.640958553661328,1.9608849850421342,6.569684143273115,4.322647449734722,7.647406716564272,2.508127182088042,5.8498905609295795,3.023445614162359,2.583306481946517,5.164831994005075
Ambivert,5.855561835794539,3.235686742317991,6.819139676721833,6.506079376569135,8.070662782091134,5.0884295830427515,6.156113640462465,7.245557833467949,6.177865870820404,6.252998017611025,7.50291567508261,5.0430408150346295,2.0616749846118063,5.586413380516309,6.407208303913628,5.918360645056943,9.250606223221956,4.489283186751482,4.1007489492802,6.084694915589748,4.792178150699798,7.2872451099148785,2.3539345073616014,5.9752508037250935,4.390105402597424,5.362093521538599,4.0398341079691,7.044673308782587,6.343942571505923
Introvert,4.182270013717716,5.9084313854476616,3.413942881729483,8.821844766481716,3.9564119935055637,3.017987257701749,6.528701751783628,7.8153410140751465,3.3956665363930547,7.407326503699914,1.2792058195411267,1.8926823628117306,2.274237256165643,5.936653172363702,4.5330112452494316,3.71747917425622,5.602575208299072,4.484748035477149,6.658514604044339,5.305569497690531,2.6105102702673966,9.218495757585359,4.72936263676636,6.090135907970806,3.290455155238561,5.18144380559319,7.444071418092713,5.849866983469083,6.843253086863733
Ambivert,6.91674978043624,4.825971377471323,6.6237537575568055,4.7562722433732985,6.579766992868649,3.2588412697334666,10.0,8.515329793917239,4.774409043187394,6.984863139384698,7.040520194641528,5.257645035397659,4.269407042095864,5.217203967768151,6.037148943524634,2.8373634234488905,6.334775878360675,6.95935999440104,1.4424205459483588,4.5313995257700075,2.8607824684328462,3.167217929242476,8.75593543824696,6.265161869404011,6.4831147444321395,6.25562165767252,6.858062614687829,5.986561740578999,6.150210030134305
Introvert,3.642682022340491,7.6662153389230365,3.9689116625035985,5.192746927505352,4.843950960982623,1.6669982820665865,9.079080950193767,7.269479890621174,7.500374059135867,7.608252088574984,3.144202531360637,4.652180307974934,2.508813712750128,4.848496735228274,6.721951999634488,3.83280264649652,5.303195377029787,8.58415498168373,6.62706783450091,3.8931745550929047,4.86796507168665,9.148153486174039,2.274225113916805,4.664420392301255,3.664997396015918,4.457684500301065,5.674511691724454,3.7373045492128005,4.968580014140723
Extrovert,8.752574486351294,2.3613073816779218,10.0,4.59507032588879,7.332610086682613,8.554517579760269,5.94694218362028,2.8837090881558,5.224106549945297,5.035437418897219,6.183713887900437,6.291694296193657,7.197186018579233,3.1198523456465663,6.102729946416068,5.2101974474958475,5.610537921028316,5.859169383468119,3.9266144131832523,6.9237598941846485,5.46065657733142,7.2341916731209555,6.975084282283373,8.421118218517151,5.650780425501991,6.55407153743669,9.46454018296057,5.846191614242446,5.50900988153909
Extrovert,6.4845053186051995,5.175678747028817,7.6868292083426475,1.2220418140482545,9.166357791830546,8.67385423289701,4.659521460732876,8.593378888708473,4.442067698336008,3.8733485650184063,4.340992767520383,8.189137806601414,7.39869687099506,6.617332910428328,2.1073233209425646,7.456629586121508,7.653622674783342,7.52826089128715,6.005286700420433,5.690394422516523,6.665917444353298,4.09875615088277,4.643518066431709,6.709932800850204,8.050810461958635,7.075290726543605,7.20265022451989,7.292584285816731,5.314514792555446
Extrovert,7.174469618270268,3.635463186686441,6.872059789278372,4.483494642563511,10.0,7.341018978053315,6.420119783255876,4.91920244243822,6.1729639942397165,1.8380481295963809,6.996875480523546,7.1161629443841345,9.683395589774006,10.0,4.088853196346869,7.43792123905456,10.0,6.063927827044116,3.3218648687949694,10.0,5.744431828931097,6.1807861196777445,7.689613745720228,8.863937416947458,7.088820309617682,10.0,7.318941982426192,6.546589682174222,3.3309640294127796
Extrovert,9.265075179486097,3.5942871896390725,8.305844341148934,5.099953360144698,7.378604001892985,8.380019073301213,9.172568971200242,4.648003510364925,5.550178084147494,5.055826272103035,9.073311247467691,8.378975036693898,7.950105194408819,7.895294959859337,2.6190229241079805,5.37708561536973,7.074279771718819,5.628550030045777,5.809767947638827,7.171008972469306,7.478756326847199,4.151998003253743,8.702812486441163,8.83151849891209,9.175345117413782,6.957649309831164,8.763313334550457,7.0039417682083025,6.105690643721312
Extrovert,10.0,2.42653148795698,6.574441294555824,5.688269826773624,5.261067832622257,5.974305774407766,5.8869997792578435,7.815512614542442,4.717403279408303,5.198845926446097,6.962501829535721,9.282569206605508,10.0,6.624408686086301,2.591731683499214,9.38408883426807,7.360193949033649,5.584924242361677,5.651290215921149,9.740087345629721,8.329351010776913,3.0895890580747265,4.478239162074194,9.56315704577902,6.649372904954841,7.022689963828465,5.713952104563804,9.501278682793043,6.721435902368278
Extrovert,5.08935466173746,0.9122522404792477,7.44807577463158,3.804702499772818,6.810818274943213,9.59069063223155,4.998304848221164,7.22829886651664,5.367988536736468,4.196466720937211,5.675404024235609,7.284856534690879,7.342999315001578,8.58512519279059,3.952145993353266,8.041368003940406,9.169818023817136,6.5305892395161225,5.37861416554831,8.790914988111727,6.2941809988915205,3.02578409909441,6.566745526583055,7.85671207928521,8.43135354947667,7.913629659683233,6.8285523180035295,6.750556483303704,5.724584853344504
Ambivert,4.648205279122878,5.4938188227385405,6.175183395633023,9.011609467472564,6.098352120816543,5.731519533908518,5.796618455030639,7.14311616590479,4.620906050840057,6.247547894373787,6.443843367425747,5.29326995647552,5.8185421842005285,5.357152201728148,5.89779312227631,7.0660544056539445,7.7551439909712485,8.24278077333142,5.896334187619509,5.421504095878078,4.231143817054227,3.471033471120044,3.527595154917476,5.058397785793535,3.7693632088761015,7.022472095413087,5.979560629795015,5.6112856335509225,5.902643180058402
Ambivert,5.535430903621975,8.210904949224918,4.738966501398314,3.91370423176448,3.6377588430494243,4.979353860713552,4.8557056970849635,4.94331284918313,4.933269588030996,3.967956453729167,6.353830857603344,5.182636285101527,5.9423999641406535,7.429971774837939,4.37773498166766,6.964211899627244,7.798005321831501,4.318086091104439,8.635928131325352,6.637940076412891,5.87130072693927,7.923962886911266,5.734125559331519,6.6781774484803496,5.827601566661565,5.773273660243779,7.105603611988365,4.651547615931851,8.46968741339407
Ambivert,4.1810883068789835,5.836569441826231,5.157855453790508,8.183297074961631,5.217434353700485,5.399133120291057,5.488526895544861,6.405759904758152,5.5628582354111,7.15542269565376,6.4707194911100325,6.162403703715798,5.807455593576295,7.882016678166109,5.001487189246731,5.623971292824688,8.813307602789854,7.327886569229571,6.604317359172342,4.205072761369886,5.370355385960743,4.689371038129703,5.820373734132042,7.888888741521523,5.948084657311155,5.076044503426812,6.146407554712069,6.8419945984792685,8.189538639997638
Introvert,1.7662205337274757,9.66978864085284,2.590546971065886,6.849883079182962,4.047752386224338,0.9579506628358931,6.503690282534905,9.01701645274772,5.244562253088055,7.029941482156193,3.816973597722821,2.506532567970297,3.013074827898037,3.738665054524608,7.706845537123318,3.059454933938068,6.689895210238751,8.037385490537911,4.929147379050084,3.331422338350851,6.390878760026357,9.770606027921097,3.989255145414676,2.678264513126481,4.017265877128219,5.949148371133085,6.7082726706090146,3.647877275280937,7.56474138118341
Extrovert,8.712379810690708,4.859086330574286,7.350078064155044,4.054082120242614,8.962539676338437,9.969728501791488,4.869332333354858,3.1033723458170632,7.191326586455774,4.787654437034073,9.6277902544881,10.0,8.933866623117034,6.980370790618185,4.59502800251229,8.448396745558995,7.64901931472124,5.354636887470011,5.806574686696569,4.9983128270982355,4.825672758719483,2.265290974318922,6.77461970141383,8.038014901400313,5.124387394384625,8.941178420420112,7.7265097469997475,9.613478242078102,6.481085479588438
Extrovert,10.0,3.839311888422019,6.355291961559255,4.23534613131223,9.475619553133335,10.0,7.232749535034599,7.920674911361564,9.453752223434286,6.5780274419069205,7.972303494830679,6.998342914540971,9.24553181757049,10.0,3.059260906235096,8.01455051967001,6.357386155396939,3.935438151231614,6.085418544446032,6.5091623665593845,7.439942109383038,4.008089487091123,7.586172112414397,7.287391321350302,5.598606251148714,10.0,7.793919012441431,6.034728562841622,5.378461614360974
Extrovert,4.952264665516789,3.3304109576010537,9.518350970407266,6.021975408441122,8.52760689871733,5.644420914889471,5.370689305619772,6.657686254296251,6.958069936594138,6.686406972609942,7.498810713298619,7.23636872358302,8.930057225378143,7.149979688260063,2.947707354893813,9.091725630545866,9.989211471282692,5.1101964113418585,4.6591748786785905,6.638128334304938,6.943574728486386,6.483774400715957,6.8579676835213705,9.82475809800718,6.349790746032821,7.1817161487989,7.561399498609981,4.235108229742241,7.090229783806352
Extrovert,7.744285776527455,1.5184027789354924,10.0,2.353659905039662,7.743569954000626,8.974796514061769,5.894925307156435,4.757151287069563,5.190076124663022,5.995225573421858,9.701022334044136,7.2253800378897015,8.395313815069542,8.463358324647173,6.263969812779852,9.552473764940926,7.294892504480425,6.938552649461342,3.822743428132868,9.003921724218367,6.081131060088728,4.7079792155637055,10.0,8.7451969295095,5.8002747471787925,7.593367900783222,7.813009574089631,6.985547585835147,4.626868814875813
Introvert,3.6949205126855817,7.687329287682839,4.427420214900739,10.0,3.394908871667616,3.1064106364638553,5.141051050877204,10.0,6.897840495357601,6.792308674902504,5.82604326357926,0.9740204601503568,1.7919476016030806,5.916544743627132,7.14631194073017,1.5665456604773802,5.6826200592376965,7.92480222537626,6.895648360525702,5.961120637522975,2.139702811260885,6.130778043431899,4.836214439698007,3.5432447369430076,2.269646175993839,4.209419910118522,2.079236772435992,2.3233101463480548,5.083199600776615
Introvert,4.170320958300362,7.458657145718606,4.414101125210642,4.784645140004572,3.9177405561144947,2.7028170354340304,6.603536473002329,5.128237812012422,7.631492089536675,4.454095621151085,5.3413113992362184,1.2803733377092241,3.5230167158949053,6.8087834461542815,5.1243420465307405,1.2539694560373926,7.121212128966696,5.029095439191337,6.646364489111228,5.897852107376915,4.72699163884987,6.8421605091539455,0.9072771419638697,6.480808915548673,2.348629045473105,7.564919410638561,6.202121154657573,3.9489711734253112,5.644966330681271
Introvert,3.478691014603558,8.494993336169221,2.3764540673098327,7.880154220042807,5.202655106771299,0.6239984047883371,8.823471850393782,5.58403083549745,7.738525803532008,7.710289148530341,2.9895274471061057,3.881547605062012,2.970839108772985,7.418411994682716,6.760145571978471,4.091816180008155,6.36341438742116,3.217255251804979,6.16184743107887,4.022713442725417,3.1359850868454298,8.409726945439758,5.745947263689743,7.061364749291252,3.6098327075272385,5.870094118405978,6.285500360344604,2.629647079250225,4.211305392239158
Introvert,5.642103824904173,5.878900088802222,3.2628284659251534,8.860753880905161,4.796428974127446,1.1672400947847863,6.683575341275402,5.754788746641593,4.737805923425553,5.991471435177292,3.3580386190306895,1.98058914530216,0.761528189367676,5.137670272117871,6.728190922016161,3.9332721421040278,4.8997849042669674,6.939659592737447,7.886415370231646,4.167456508489326,1.628146103171359,10.0,5.9730800764803424,3.9478276551969524,3.3968937947007425,4.455997144638218,2.2813713123354953,7.296992654664739,7.140292212103896
Ambivert,5.543359889988691,4.69406395652232,4.330940011585723,7.549854567273972,6.043438565267993,1.6574241693904952,5.984912102536168,3.7645621939822957,5.530974845181817,8.29228940848789,6.441288988761881,6.224609035099846,6.818732317654572,9.189701060316048,7.212894970653156,6.453568184081876,6.354892825400719,4.2724647974009216,7.112213540524509,4.067909864008525,3.034864937888939,5.410266729727211,4.561622235676891,4.046493823447063,9.601236348936812,4.857610710161119,5.9481013043170305,2.18557548381387,6.4765421787101785
Extrovert,9.967989185588145,3.6060238351746117,7.797794951991054,1.8573783216035453,9.97960348466367,6.326916670901505,4.285485962816551,6.950827235414053,5.404643146332167,5.930350753631396,8.07020970404905,3.7195762047513714,8.943123163074578,6.550115912470983,3.536440476621743,7.22308255495315,7.916021832514534,7.654975870497273,3.1194976370939846,7.668180181762025,8.134392542427,3.503023203198539,5.108757296856911,7.848570752529307,7.515632455829964,3.3564388363339277,8.838726764100015,7.962319277748563,6.322884122645744
Ambivert,4.530448494481046,4.446827770600994,5.431123864861406,3.0455147615135676,5.508041955186136,7.8013888500002935,9.10574278503574,5.303801570068197,8.19411634717028,5.594962924265018,5.338082733736535,7.5284085344015015,5.273654724426617,7.539567933277567,5.803835283984789,4.868590686577966,5.554937880185596,6.344413821501846,5.842864182729764,3.657207393326278,8.557763483509786,5.547132285716529,6.721220390651079,4.596580210048861,6.0095913928454445,7.082989095206488,6.8771786326623126,7.275070815537626,5.054493846030372
Ambivert,5.5869744198832745,4.126585369324449,3.4223174019822555,7.966835661977827,7.634428154658396,2.868002961513005,10.0,5.185138990787895,4.649068336673469,6.236285796951571,5.343570566898322,6.97340411790642,3.29305809950772,4.626049030922932,5.353164386447314,5.724725241887367,8.588079525201604,7.573504166145476,6.068113689805232,3.683602113101072,2.92410839952192,6.1779958746319075,6.096910235282988,7.08211074967409,5.62452653084488,7.727837614416359,4.213149811252889,4.076885664056293,4.569291175150945
Introvert,1.180927386301724,6.812877416779218,3.1982212249574755,8.364931778729337,3.340177299249012,3.8690382493051434,10.0,6.4903575625799,3.7612969143646637,7.645951458918441,3.5652163258280294,1.7513220112643395,2.2712626367450617,6.366274095919627,6.784755228661809,3.2909161311188875,5.242127437927962,7.66940909129201,8.352054845159245,3.0754408393840853,4.9153253112160105,8.475014270966494,3.5339873207469705,3.552270598878394,4.882980294352635,2.6914965015712653,5.651134341478264,5.592703142807137,5.02013446672207
Ambivert,6.8512966608234915,5.091385931351482,4.703738002348113,3.142528613662903,4.335912024838818,5.649734273138808,6.409247369698067,6.753419999520993,6.3218599415482934,6.815029333122233,3.830518737704086,7.5477973077388,8.425456183041684,8.38672966954698,3.4916576304484916,6.7922128495845335,5.626530568526847,5.818873895913932,9.019662373894246,4.173176160981388,4.878557919065168,6.187668027818351,4.398308015017452,7.804701738495986,5.645137196035085,6.779460930763462,8.688184505716473,7.031398300225753,5.028068723641006
Ambivert,5.319335706038236,1.9289626183514104,5.897843627807065,5.235761870262276,6.1127107074865235,4.498913965929014,8.166467444042363,6.392968116982815,8.653784464969602,5.8161275996728286,8.887050087750614,5.805644871551371,5.81329981081452,4.605411659766062,6.928099760950794,3.9196700025534046,4.5139465112646935,8.09492607660394,4.299798650203126,6.626359756391088,5.490580042274898,6.070987103288989,7.2136501779032525,8.582522546533294,3.0571585201471296,4.232434122656478,7.800005354496836,3.822714729901732,1.815510159136129
Extrovert,8.536731593779846,1.8807614810081965,7.647360210425509,2.892063979237722,5.291138040926414,7.852838381971085,5.501393907765687,5.178667928934657,7.802883690999346,2.3627551712857136,10.0,5.0905026280292125,8.863286360127066,4.764441996061852,7.841076611889801,9.779589737774034,8.42099087351453,8.016922043557019,2.779259398373991,5.886098895833579,5.48460877938664,0.6632486325521656,7.445833684074277,10.0,8.519098025923478,4.818770797120237,6.995405569461438,5.9416427180753155,5.767506739939771
Extrovert,7.529947053072389,4.429129817515372,8.519626360569719,5.701452481891494,7.55922489146055,9.69512132492487,4.394293170955532,7.899692902725098,8.265745584061705,5.9030854223428175,6.226977111684446,7.000317182791982,9.135172248070152,5.014774368235432,5.050689619251765,8.033329298116609,8.698183796495565,8.376685635973757,3.554317445855694,7.7004347707428895,6.583225510945475,4.89583975745653,6.0621259203981195,9.27316846853881,8.08013511363731,5.6288087465893755,9.840092273693257,6.442195389995073,4.2929150775521245
Ambivert,6.3796427524885235,5.985817870609806,6.546685832852725,5.456717431834779,7.209052099883431,3.21020923936437,6.829366550928016,5.728575306447265,5.636554820021495,5.80358647291202,6.840341786624817,3.5057960912960007,3.8449940619058,7.061216002524729,5.285043874840739,6.58709876153,6.815201194813647,6.385745725490644,3.911614774643024,4.128205939313059,2.6943770116013286,5.542584186699678,4.596968994287415,2.8741149400124395,6.6907972421846615,4.467416709633813,5.746140705156019,3.471635747726531,6.504941659523298
Extrovert,8.596150960783628,3.6300578673450303,6.11993299678306,3.725840868084919,9.186463636583102,7.360906964541704,4.751566790079465,5.8094414413226065,6.76824305509822,5.403310316207479,6.601077754856105,6.222653682838955,6.615469479894763,5.873717309242338,3.5203503445709265,6.635725905593795,9.059416930239276,7.801154904698819,4.4353216301912335,6.966953256647375,7.562620920688723,5.813298984694555,6.768062514656446,7.310102815111799,10.0,8.37249459583291,7.960854742286547,7.662907410335685,6.349606827821209
Ambivert,4.0080228550431904,2.758463251129201,5.020583256494637,5.616573090620407,8.008191905593202,6.044594777783788,5.898086048732871,8.355712328062852,4.984798467028275,7.472830932455594,5.07797529295757,2.9192984681331184,4.219793722137252,5.085624947856429,7.795257566451641,4.381060640520792,8.520426520832993,7.188364533717189,7.358186578267453,4.198026433221677,3.7239391736058307,4.993701326234633,6.9189845192781005,7.2331531992673135,2.980519002571452,6.059838486946152,5.521714893228982,4.840732161624993,5.0914874486212796
Introvert,1.5948488511254844,7.378701532916187,2.028023770462092,10.0,2.9439372972344233,1.2449932639831691,8.02972779329963,5.992059601533228,6.019231541518857,8.511418583746805,3.772033350404711,6.039146523308479,1.2253235167354082,6.133484503796909,6.537949218036152,1.7574975020226153,6.901602262316189,4.445392254081649,4.437490786453997,2.020127432879368,5.68437305241863,6.266730628379209,3.513662474101924,4.242228942970158,3.642696303262144,3.3171773922283423,4.872187802176097,3.1538941185825875,7.356149884346529
Introvert,2.958346904487972,7.826181421158095,4.767478467903315,9.36125246467908,2.397427064048261,4.523533784913062,9.249241257318324,5.5825048495035094,5.562517396406277,7.460574572801724,4.034765380321991,1.543745922704805,3.035732098025608,1.8245796340909113,9.62114681793482,2.617123629044854,5.740397731052437,5.58426590441354,6.617766392887997,6.023014977259713,4.319407668912353,10.0,4.553099677121571,3.531677840388502,5.06446451961885,2.7010822549669546,5.73725363002988,3.996901323104248,7.778569529641482
Extrovert,8.989360936109986,3.696542414719411,10.0,5.036889329629222,8.98292030665884,8.801450129969,6.978111422379586,5.428696957195587,7.565396349211108,2.4290243513418646,10.0,7.242076871264517,7.039148678700759,7.374660993986329,3.1098607546533485,8.085942254271004,7.698440820279854,5.660076102785866,5.3302149179706495,8.073096031634938,5.4474086639779475,4.3271920330759475,7.0719308621925565,9.242427304541895,6.910998461268751,6.347997891653197,9.550130874123179,7.061616292948793,7.281750863960941
Extrovert,10.0,4.666283276843226,8.0636319061985,4.30373227415248,6.882919060983366,6.728143910830154,6.510200485261288,6.389349454979356,7.230193117907907,9.317313813757597,8.247246398577968,6.346610408408368,7.5849401686770985,10.0,4.791311260862732,9.085189609894611,7.426321849912648,8.30385107959868,5.723989311940212,5.8464575816424675,7.993255774352045,2.636462647297858,7.1685356372214555,8.582479913403574,9.71832908365077,4.553266232715837,8.733398295075373,8.478178170407444,6.733767844760937
Ambivert,5.954486284998594,6.932088873700318,6.106749407063198,6.288542174683844,6.324904752782107,5.8286351483256285,6.1563362849610845,7.830869934487476,4.908874424176168,5.068773444058728,4.668481046077981,4.536651394845495,4.964628947982698,6.051292230422107,3.2675290763067397,7.156036443853261,7.478315149691697,3.740928240837857,7.588517359472348,4.717892735714786,6.505350465997267,2.603805391462496,6.5909989070382204,6.226587524266447,7.790671943804806,5.521249431399829,4.024078641952962,6.124348085823345,3.162012823123148
Ambivert,7.01129710373281,4.621937549540608,3.2890295026608296,4.635852496042077,4.461981091431446,4.543121885165733,7.1371560714374125,6.469565999000226,5.488287922042195,4.445087035493026,5.560036012042502,4.595994001411743,5.673341987661451,7.980285431802155,3.401120544501398,5.951351981269529,4.530252631782076,6.235500417432002,6.919385750089394,4.139624746342598,5.325049901204369,6.5726602813007595,6.081283875971156,7.373241969862981,2.16091753275206,4.304644569770218,9.203004217736606,4.200844835794708,2.9178625779705722
Extrovert,5.580723597853747,2.156276693162935,8.454640465918395,5.306428887880966,7.318503741980126,5.974755007747532,4.240603060495525,2.8444219881973067,3.3372296176110883,4.723616131463526,6.192646400311992,6.831713944824866,7.7936639246269745,5.734945018383761,4.164922866401048,6.755187753522652,7.171936680748795,6.179606419617565,5.454821028394624,9.419495097842661,7.0204949115061055,5.746899816473874,6.825559214380543,7.850313252946898,6.250524093732203,7.769903994037107,5.877204797675072,6.031990741693214,4.810417486620359
Introvert,6.019433774150974,10.0,2.6118525604696634,7.4362128951917805,3.259647132992735,3.863665988845984,7.083515532941836,6.735950925136806,7.712092465467032,8.039916635261498,1.8755549085881835,1.3290381598804721,2.2080917758998733,6.053025375393229,7.060952214334196,2.1787588682123946,7.669623130269555,6.037612733711844,8.263444952763422,4.58719862752481,1.8206685513838803,8.736867425489063,4.610851510294341,6.427391493465871,5.930002246824327,2.5892428517522412,3.774676090349553,2.667387919457577,6.88580453598438
Ambivert,6.408529316693789,4.959894126569584,7.537830761133972,4.07869692005389,5.979498781487929,2.6707535777892195,6.737480228671809,7.690828966796422,7.135150392831847,4.557488844511777,7.949535191641039,3.302050310734272,4.106829135174893,5.68498876722314,5.763681837457979,3.423626221342285,6.058856830567312,4.660738944500213,6.297822130557522,2.285670651940918,6.567831739775014,5.958110903440148,4.4195795040490635,8.099625279202858,4.576904690580709,4.589586452731237,7.056091988677199,5.220485631959313,5.5360815805507055
